Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment,porcentaje_nulos
cam1736,-1,2,0,439432.0,306036.0,282560.0,27359.0,0.5723,3831.0,0.2634,335730.0,2.6,99.0,5.0,8.4,1,10.526315789473683
cam1737,1,3,3,144127.0,101209.0,123086.0,35491.0,0.7258,7052.0,1.025027649,992439.0,3.67,133.0,4.0,6.2,1,10.526315789473683
cam1739,0,0,1,332608.0,149542.0,339242.0,18765.0,0.8976,4600.0,0.3762,188504.0,2.46,67.0,5.0,7.0,0,5.263157894736842
cam1740,0,1,4,128524.0,319093.0,629845.0,36101.0,0.1471,8587.0,0.2057,475054.0,1.44,19.0,4.0,8.0,1,0.0
cam1741,2,4,0,95292.0,149176.0,113528.0,5529.0,0.4516,6275.0,1.6940722284,579975.0,0.69,66.0,5.0,3.0,2,5.263157894736842
cam1742,3,0,2,216505.0,340930.0,220989.0,506.0,0.2491,4610.0,0.7593,8970.0,0.38,112.0,2.0,8.0,0,5.263157894736842
cam1743,0,4,3,159526.0,168531.0,466745.0,14048.8,0.1246,370.0,0.6426,571789.8996,1.6300000000000001,25.0,1.0,10.0,-1,26.31578947368421
cam1744,3,3,2,197209.0,84708.0,891154.0,19390.4,0.0306,5475.0,0.059,2354003.5104,3.2,1.0,2.0,6.2,2,15.789473684210526
cam1745,2,2,4,244241.6,406347.0,319584.0,35710.0,0.4398,3102.0,0.6692,192837.0,2.74,217.0,1.0,10.0,-1,10.526315789473683
cam1746,0,2,1,458830.0,116320.0,304252.0,27132.0,0.4482,4960.0,0.3998,196172.0,4.57,216.0,3.6,10.0,1,5.263157894736842
cam1747,-1,2,0,433171.0,310766.0,434832.0,16219.6,0.1433,61.0,0.245,470054.8,2.866,239.0,2.6,2.0,0,31.57894736842105
cam1748,4,2,2,128248.0,329157.0,968010.0,35461.0,0.3137,5078.0,0.0018,2028285.24696,4.83,193.6,2.0,2.0,0,15.789473684210526
cam1750,3,2,1,216290.0,124690.0,809956.0,26870.0,0.5107,2754.0,0.6511800000000001,839928.0,2.5,223.0,4.0,7.0,1,5.263157894736842
cam1751,4,2,1,436793.0,6213.0,180571.0,46576.0,0.9815,5255.0,0.1098,155639.0,0.48,42.0,2.0,9.0,1,0.0
cam1752,4,1,2,177515.0,105309.0,618912.0,23389.0,0.33418000000000003,6969.0,0.8245,108198.0,2.69,240.0,4.0,7.0,1,5.263157894736842
cam1753,0,2,2,15581.0,81066.0,641956.0,15349.0,0.3791,1101.0,0.2485,797912.0,4.78,321.0,4.0,3.0,2,0.0
cam1754,1,2,4,109475.0,219766.0,844425.0,22379.0,0.2548,8622.0,0.8818,110042.0,2.31,190.0,4.0,5.0,0,0.0
cam1755,2,4,1,424350.0,262139.0,575029.0,14518.0,0.6647,7232.0,0.0606,475122.0,2.524,196.0,2.4,9.0,2,10.526315789473683
cam1756,2,4,4,116255.6,230933.0,992656.0,29676.8,0.1902,535.0,0.7813,584064.0,2.49,153.2,5.0,9.0,0,15.789473684210526
cam1757,0,0,2,388385.0,356533.0,556945.0,33664.0,0.8169,8217.0,0.4154,683558.0,3.74,273.0,1.0,9.0,0,0.0
cam1758,3,4,0,363280.0,344641.0,12882.0,42110.0,0.198,8151.0,0.6287,139330.0,2.41,90.0,4.0,5.0,0,0.0
cam1759,2,0,2,283625.0,411786.0,298991.0,6288.0,0.1214,6575.0,0.3438,230044.0,4.31,198.0,2.0,3.0,0,5.263157894736842
cam1760,3,2,1,108524.0,102646.0,1199467.6206,31780.0,0.4263,1650.0,0.2941,282972.0,3.57,101.0,3.0,10.0,2,5.263157894736842
cam1761,4,2,4,80930.0,10315.0,553085.0,462.0,0.1277,5932.0,0.323,865463.0,4.97,353.0,2.0,7.0,1,0.0
cam1762,3,3,4,282919.0,137467.6,714897.4,28802.0,0.8544,6823.0,0.5032,456289.0,3.62,320.0,2.0,7.0,2,10.526315789473683
cam1763,1,2,3,237638.0,285694.0,460778.0,13548.0,0.4095,9665.0,0.6169,512080.0,4.21,194.0,1.0,10.0,-1,5.263157894736842
cam1764,3,4,2,163770.0,229497.0,522578.0,34323.0,0.6025,444.0,0.1315,111518.0,0.91,164.0,2.8,3.0,0,5.263157894736842
cam1765,4,2,1,385869.0,83164.0,392623.0,4501.0,0.8747,2749.0,0.2639,915672.0,0.19,39.0,2.4,6.0,1,5.263157894736842
cam1766,3,4,0,28199.0,358954.0,335212.0,520.0,0.20636000000000004,6211.0,0.8421,213197.0,2.44,73.0,5.0,8.0,1,5.263157894736842
cam1767,-1,1,3,121164.0,359628.0,868303.0,27043.2,0.38796,3132.0,0.8386,79930.0,2.496,26.0,2.0,4.0,1,21.052631578947366
cam1768,4,2,3,414025.0,442744.0,365094.0,36557.0,0.7408,2217.0,0.8167,628797.0,3.31,60.0,2.0,3.0,1,5.263157894736842
cam1769,1,4,4,348926.0,446211.0,800883.0,11207.0,0.9524,1712.0,0.6594,685185.0,3.0620000000000003,90.0,4.0,6.0,2,10.526315789473683
cam1770,1,4,2,442367.0,87287.0,610317.0,19984.0,0.9066,8138.0,0.323,285608.0,0.4,289.0,36.84435094,6.0,2,0.0
cam1771,1,2,4,215196.0,65138.0,1075391.5690000001,9506.0,0.8885,5070.0,0.1905,886040.0,4.92,57.0,3.0,10.0,0,21.052631578947366
cam1772,0,0,2,341002.0,124843.0,390038.0,27189.0,0.6502,9964.0,0.4902399999999999,408091.0,1.18,272.0,2.0,5.0,2,5.263157894736842
cam1773,0,-1,4,66181.0,321660.0,302909.0,3837.0,0.23862,8528.0,0.0996,164687.0,1.22,100.0,2.0,7.8,2,15.789473684210526
cam1774,4,-1,1,33553.0,239125.0,983091.0,24682.0,0.7772,6864.0,0.9923,55930.0,4.89,11.0,4.0,6.0,-1,10.526315789473683
cam1775,4,1,3,215732.0,137107.8,489337.0,8026.0,0.5642,3968.0,0.8062,955503.0,2.86,169.0,1.0,6.0,2,5.263157894736842
cam1776,1,0,3,411692.0,176663.0,355851.0,28627.0,0.2279,6645.0,0.0158,479122.0,2.6,248.0,3.0,3.8,0,10.526315789473683
cam1777,2,4,3,183366.0,95276.0,662262.0,30105.0,0.3766,2485.0,0.8389,750107.0,4.94,80.0,4.0,5.4,0,5.263157894736842
cam1779,0,0,3,183894.0,166213.0,151449.0,16835.2,0.8408,2819.616469,0.4496,322964.0,2.974,52.0,2.0,9.0,1,10.526315789473683
cam1780,0,0,3,89904.0,74175.0,37537.0,2512.0,0.946,5393.0,0.5153,21403.0,2.61,47.0,1.0,4.0,0,0.0
cam1781,1,1,4,238948.6712,301264.0,760929.0,18431.0,0.3418,842.0,0.3551,569283.0,3.46,297.0,4.0,4.0,2,0.0
cam1782,1,1,4,465548.0,34084.0,735129.0,17663.0,0.3513,6899.0,0.0189,717741.0,3.55,222.0,1.0,2.0,1,5.263157894736842
cam1783,2,2,-1,189009.4,393634.0,114214.0,19394.0,0.0419,3986.0,0.5862,347148.0,4.07,161.0,3.0,9.0,2,10.526315789473683
cam1785,4,4,1,364433.0,40581.0,627109.0,23464.0,0.023,4804.0,0.8138,2188735.71768,1.09,184.0,3.0,6.0,1,5.263157894736842
cam1786,4,3,0,449202.0,405174.0,425830.0,29219.0,0.4939,8475.0,0.40359999999999996,151809.0,3.85,318.0,2.0,8.0,2,5.263157894736842
cam1787,-1,1,2,323889.0,270021.0,293570.0,34121.0,0.46243999999999996,5262.0,0.1187,377774.0,3.07,69.0,1.0,9.0,1,15.789473684210526
cam1788,4,1,3,277985.0,129891.0,525392.0,2636.0,0.8097,9794.0,0.0583,723962.0,3.61,153.2,5.0,2.0,2,5.263157894736842
cam1789,1,3,-1,162061.0,133692.2,737239.6,33983.0,0.3474,8018.0,0.733,703950.0,3.0440000000000005,118.0,3.0,4.0,0,26.31578947368421
cam1790,3,3,3,124332.0,211725.6,846947.0,39623.0,0.4238,8066.0,0.6054,707915.0,0.66,294.0,5.0,3.0,0,5.263157894736842
cam1791,0,3,1,325156.0,99539.0,743579.0,47977.0,0.40358,1818.0,0.2841,638354.0,1.75,364.0,1.0,5.2,0,10.526315789473683
cam1792,4,0,0,451446.0,26191.0,234830.0,20824.0,0.6896,8909.0,0.0743,261096.0,2.86,251.0,1.0,9.0,0,0.0
cam1793,4,1,1,360840.0,143636.0,599221.8,44904.0,0.0498,3084.0,0.302,291321.0,2.4584619949999995,38.0,4.0,6.0,1,10.526315789473683
cam1794,4,3,2,379228.0,139521.0,27333.0,2627.0,0.0092,2382.2,0.0724,630096.0,1.85,127.0,5.0,5.0,1,5.263157894736842
cam1795,0,2,3,122503.0,163211.0,644398.0,6504.0,0.2268,6656.0,1.263285343,395718.0,1.46,194.0,1.0,9.0,1,5.263157894736842
cam1796,1,-1,3,126338.0,517758.8,477804.0,20667.0,0.6192,7544.0,0.3139,148687.0,0.12,120.0,1.0,10.0,2,10.526315789473683
cam1797,4,0,0,323963.0,72640.0,539691.0,35950.0,0.069,9242.0,4.801523432,115406.0,2.21,65.0,2.0,4.0,1,5.263157894736842
cam1798,2,4,0,183146.8,253224.82318,749055.0,48499.0,0.8716,7006.6,0.3952,215665.0,4.633859851,101.0,2.0,2.0,2,15.789473684210526
cam1799,1,1,2,252469.0,232010.0,246519.0,42114.0,0.102,3936.0,0.551,832068.0,2.652,193.0,3.0,10.0,1,10.526315789473683
cam1800,4,1,-1,209041.0,100080.0,53328.0,42205.0,0.4299,3518.0,0.5801,878316.0,1.59,361.0,36.84435094,7.0,2,5.263157894736842
cam1802,4,0,3,258096.0,22925.0,195234.0,43142.0,0.4353,4074.0,0.0183,376048.0,4.72,232.0,4.0,9.0,1,0.0
cam1803,3,0,2,309097.0,311002.0,149654.0,21542.0,0.5534,1785.0,0.4984,353519.0,0.02,219.0,1.0,4.0,1,0.0
cam1804,4,4,0,115451.0,52499.0,633628.0,1416.0,0.6154,1587.0,0.6677,571691.0,4.64,273.6,5.0,1.0,0,5.263157894736842
cam1805,1,0,4,293171.0,149997.0,709889.0,23898.0,0.2574,8364.0,0.7178,2415328.3104,4.63,215.6,2.0,6.0,2,15.789473684210526
cam1807,2,0,2,340388.0,226579.0,802099.0,20130.0,0.7292,8477.0,0.4856,887689.0,4.4,224.0,3.0,5.0,1,0.0
cam1808,3,3,3,194068.0,310164.62318,697102.0,34872.0,0.9782,7481.4,0.40286,484229.0,3.066,208.0,4.0,3.0,0,26.31578947368421
cam1809,1,1,3,37916.0,333687.82318,665311.0,36528.0,0.4007,346.0,0.112,296389.0,3.5,12.0,2.0,5.6,2,10.526315789473683
cam1810,3,2,0,447291.0,426732.0,769647.0,25266.2,0.4789800000000001,2746.0,0.3467,883172.0,2.22,234.0,2.0,8.0,2,10.526315789473683
cam1811,0,0,2,199478.0,11126.0,699938.0,16807.0,0.2239,619.0,0.6382,804075.6,2.13,117.0,4.0,4.0,1,5.263157894736842
cam1812,1,2,0,146351.0,442659.0,178600.0,22231.0,0.2717,9345.0,2.371443402,476256.0,4.62,305.0,1.0,6.0,2,0.0
cam1813,3,1,0,52354.0,56867.0,728806.0,12939.4,0.815,4296.6,0.4963,6540.0,3.57,227.0,2.0,6.0,2,10.526315789473683
cam1814,0,1,2,382626.0,198176.0,794978.0,34867.0,0.5222,2413.0,0.4607,21763.0,3.18,13.0,2.0,3.0,0,5.263157894736842
cam1815,0,4,3,291063.0,322954.0,149468.0,30084.0,0.6363,4571.2,0.8963,903929.0,2.29,262.6144122,3.6,7.0,1,10.526315789473683
cam1816,2,4,4,289490.2,386369.0,481387.0,47653.0,0.2907,1396.0,0.8785,789932.0,4.14,225.6,2.0,10.0,2,10.526315789473683
cam1817,4,0,2,121883.0,213601.0,348651.8,45600.0,0.8683,4669.0,0.5665,470636.6,2.24,216.0,3.0,3.0,0,10.526315789473683
cam1818,1,1,1,119908.0,412236.0,57420.0,13131.0,0.9619,4881.0,0.0962,400249.0,4.86,23.0,1.0,2.0,0,0.0
cam1819,2,2,4,307547.0,99963.0,561512.0,37005.4,0.0154,9325.0,0.6912,953695.0,2.45,115.0,5.0,6.0,2,10.526315789473683
cam1820,0,3,4,319193.0,35839.0,331577.0,31756.0,0.0209,5562.0,0.5267,409165.0,2.56,1.0,4.0,6.0,0,0.0
cam1821,1,1,3,404857.0,411443.0,433707.0,29795.0,0.6235600000000001,1519.0,0.6568,300685.0,3.0119999999999996,195.0,1.0,6.0,0,21.052631578947366
cam1822,3,2,3,24664.0,354918.0,347492.0,12321.0,0.719,614.0,0.5657,919361.0,4.15,75.0,5.0,3.0,2,0.0
cam1823,0,2,3,464033.0,112450.0,459215.8,9518.0,0.6031,9793.0,0.5813,519048.4,2.11,100.0,5.0,9.0,0,15.789473684210526
cam1824,3,4,0,473397.0,92241.0,646291.0,2635.0,0.47622,2964.0,0.6427,605045.4,4.17,235.0,2.0,8.0,1,10.526315789473683
cam1825,1,2,1,210983.0,216741.0,287379.0,5159.0,0.9779,6377.0,0.7984,521874.0,3.97,281.0,2.0,4.4,1,10.526315789473683
cam1826,4,1,1,18573.0,465344.2,592529.0,3541.0,0.7094,5187.0,0.2119,6688086.539,2.71,136.0,3.2,3.0,0,15.789473684210526
cam1828,1,2,3,246162.0,67583.0,696142.0,23686.4,0.7328,6165.0,0.5802,172860.0,4.39,328.0,3.0,9.0,0,5.263157894736842
cam1829,-1,0,2,131510.0,419747.0,371340.0,48248.0,0.6718,6786.0,0.7179,414865.0,2.332,151.4,1.0,1.0,1,15.789473684210526
cam1830,3,1,1,309853.0,68960.0,476931.0,20774.0,0.6251199999999999,6421.0,0.8463,879243.0,1.65,176.0,3.0,4.0,1,10.526315789473683
cam1832,-1,2,1,181647.8,439241.0,98065.0,47191.0,0.1414,5485.0,0.0722,793965.0,4.7,280.0,3.0,2.0,1,10.526315789473683
cam1833,4,3,1,104318.0,346617.0,108338.0,10839.0,0.81,3290.0,0.0691,989201.0,4.86,241.0,2.0,8.0,0,0.0
cam1834,0,4,1,265332.0,91267.0,956105.0,27627.0,0.8959,1317.0,0.9499,306090.0,1.25,231.0,4.0,8.0,1,0.0
cam1835,3,4,3,351900.0,291413.0,294934.0,39544.0,0.8285,7365.0,0.3846,81104.0,4.69,255.0,1.0,8.0,-1,5.263157894736842
cam1836,2,1,2,17227.0,225869.6,250953.0,44170.0,0.7606,4332.0,0.8608,779539.0,2.246,3.0,1.0,3.0,1,10.526315789473683
cam1837,-1,1,0,353877.0,240771.0,235214.0,26829.0,0.3954,193.0,0.8171,812062.0,0.28,232.0,1.0,10.0,0,10.526315789473683
cam1838,0,0,0,95640.0,300188.0,74308.0,15116.0,0.1725,6245.0,0.7227,780777.0,1.41,187.0,3.0,9.0,1,5.263157894736842
cam1839,3,3,1,465628.0,267650.0,490092.0,21273.0,0.1099,6736.0,0.0004,689433.0,1.86,273.0,4.2,6.0,0,10.526315789473683
cam1840,4,-1,0,353303.0,152904.0,89706.0,38815.0,0.3756,8214.0,0.7,911404.0,2.18,274.0,4.0,3.0,2,5.263157894736842
cam1841,4,0,2,316592.0,399899.0,174041.0,946.0,0.6362,5516.0,0.1399,504403.8,2.48,302.0,3.0,7.0,-1,15.789473684210526
cam1842,3,1,1,274983.0,299346.0,314897.0,5064.0,0.5048,1804.0,0.5302,898960.0,3.678,335.0,3.0,2.0,2,5.263157894736842
cam1843,-1,2,0,108269.0,94427.0,657438.6,5263.0,0.9113,584.0,0.95,922590.0,0.21,38.0,3.0,10.0,1,10.526315789473683
cam1844,1,4,1,132824.0,230173.6,146237.0,44843.0,0.7209,4650.0,0.261,603424.0,2.5159999999999996,206.0,4.6,6.8,2,26.31578947368421
cam1845,4,0,3,229965.0,415104.0,409137.0,39775.0,0.63622,8957.0,0.2021,622008.0,4.61,48.0,5.0,1.0,-1,10.526315789473683
cam1846,2,4,4,365227.0,433989.2,777213.0,3707.0,0.4497,5411.0,0.1203,794762.0,2.73,258.0,3.0,8.0,0,5.263157894736842
cam1849,4,4,3,300200.0,218074.0,531566.0,9071.0,0.0125,4339.0,2.1227051148,208098.0,0.62,219.0,4.0,8.0,-1,10.526315789473683
cam1850,4,1,2,418537.0,10990.0,262451.0,10289.0,0.9289,124.0,2.491685602,72020.0,0.69,25.0,5.0,5.0,2,0.0
cam1851,0,2,1,459950.0,164713.0,905433.0,30946.0,0.625,4739.0,0.663,787549.0,4.59,282.0,5.0,8.0,2,0.0
cam1852,1,4,1,157906.0,223873.0,651656.0,8226.0,0.1559,1746.0,0.3294,279897.0,1.03,254.0,3.0,1.0,2,0.0
cam1853,3,3,3,149116.0,122176.0,626286.0,24881.0,0.7626,1835.0,3.014961846,144568.0,1.13,236.4,4.0,4.0,1,5.263157894736842
cam1854,4,1,4,322199.0,291435.0,939939.0,15513.0,0.43002,2140.8,0.1232,224827.0,1.58,255.0,3.0,3.0,1,10.526315789473683
cam1855,3,4,1,274026.0,65178.0,774348.0,35732.0,0.3644,6250.0,0.41764,6682.0,1.41,171.0,5.0,9.0,2,10.526315789473683
cam1856,1,0,4,142769.0,55222.0,331214.0,23479.0,0.475,5776.4,0.9593,594133.0,3.4,29.0,2.0,3.0,1,10.526315789473683
cam1858,1,4,0,352554.0,127502.0,184697.0,6770.0,0.57512,7852.0,0.5572,843556.0,0.16,211.0,1.0,5.0,2,15.789473684210526
cam1859,3,0,0,475489.0,425689.0,562287.0,19974.0,0.6183,9973.0,0.6331,712949.0,3.1,155.0,4.0,2.8,1,10.526315789473683
cam1860,3,3,0,453408.0,186919.0,724480.0,5119.0,0.7315,1572.0,0.0062,124376.0,3.48,357.0,5.0,3.0,-1,5.263157894736842
cam1862,3,4,1,283913.0,25867.0,742750.0,35591.0,0.1723,9332.0,0.8213,652993.0,1.01,265.0,2.8,9.0,0,5.263157894736842
cam1864,0,3,-1,168492.0,186330.0,764200.0,20103.0,0.6009,3995.0,0.9543,842033.0,1.97,209.0,2.0,3.0,2,5.263157894736842
cam1865,0,1,1,343010.0,382514.0,525222.0,37589.0,0.0115,9590.0,0.952,974058.0,0.06,200.0,3.0,3.8,0,15.789473684210526
cam1867,4,3,1,284287.0,377847.0,473279.0,27919.4,0.1102,2367.4,0.2124,173485.0,1.85,149.0,2.0,5.0,0,10.526315789473683
cam1868,4,1,0,360339.0,109464.0,566610.2,29402.0,0.5185,4187.2,0.2738,452405.0,4.8,181.0,2.0,4.4,2,15.789473684210526
cam1869,1,3,4,61757.0,217101.0,360860.0,25375.0,0.907,6236.0,0.9069,620875.0,1.44,277.0,2.0,1.0,0,5.263157894736842
cam1872,4,1,1,284518.0,75689.0,455404.0,9579.0,0.0452,4251.4,0.9554,402842.0,3.21,354.0,3.0,9.0,2,10.526315789473683
cam1873,2,0,2,324411.0,260355.0,821848.0,31749.0,0.66896,5464.6,0.0379,681711.0,4.55,81.0,4.0,7.0,0,10.526315789473683
cam1874,0,2,4,362318.0,434920.0,240723.0,16571.0,0.0544,9670.0,0.7995,459076.0,3.67,353.0,3.0,3.0,1,0.0
cam1875,4,3,2,476061.0,292313.0,424388.0,33541.0,0.4478,4995.0,0.7644,437770.0,2.05,50.0,5.0,1.0,0,0.0
cam1876,4,0,2,496845.0,147581.0,579638.0,40446.0,0.8596,5313.0,0.157,543426.0,0.73,120.0,4.0,4.0,2,0.0
cam1877,4,3,1,119437.0,174457.0,417891.0,48617.0,0.7391,8697.0,0.5468,191282.0,4.64,46.0,4.0,3.0,-1,5.263157894736842
cam1878,2,2,4,130353.0,20184.0,760644.0,16091.0,0.4426,2025.0,0.6546,49321.0,4.03,144.0,4.0,9.0,2,5.263157894736842
cam1880,1,0,3,328377.0,52044.0,136306.0,4316.0,0.0442,4171.0,0.156,4915324.229,4.38,192.8,5.0,5.4,0,10.526315789473683
cam1882,0,0,2,136407.0,119435.0,297045.0,30335.0,0.48346,6257.0,0.9251,3924.0,4.15,197.0,5.0,9.0,1,10.526315789473683
cam1883,2,1,2,15691.0,140837.0,296142.0,15574.2,0.0078,455.0,0.128,805645.0,1.24,115.0,1.0,1.0,1,5.263157894736842
cam1884,2,0,4,159282.0,60892.0,604032.0,21230.2,0.8881,9591.0,0.1755,2435627.01,3.04,155.0,5.0,5.0,0,15.789473684210526
cam1885,0,3,2,410742.0,292193.0,346117.0,6259.0,0.8401,1821.0,0.2711,2918368.68,0.23,37.0,1.0,8.0,0,5.263157894736842
cam1886,0,1,2,325852.0,12893.0,942818.0,32693.0,0.0044,8185.0,0.2775,240288.0,3.78,170.8,2.6,7.0,0,10.526315789473683
cam1887,3,0,1,214866.4,430952.0,121267.0,32075.0,0.9584,3838.0,0.9707,457412.0,0.23,264.0,4.0,6.6,1,15.789473684210526
cam1888,0,2,3,460965.0,313360.0,863784.0,33348.0,0.0612,3304.0,0.0608,11799.0,3.33,350.0,1.0,9.0,0,0.0
cam1889,-1,1,2,223363.6,232454.0,840027.0,21825.0,0.7746,7728.0,1.4166417169999999,709219.0,2.91,214.0,1.0,8.0,1,21.052631578947366
cam1891,4,0,4,224022.0,162112.0,742633.0,30791.0,0.4041,6431.0,0.9583,581576.0,2.73,160.0,1.0,5.0,0,0.0
cam1892,0,1,2,283244.0,368734.0,576123.2,10852.0,0.6089399999999999,4166.0,0.4131,514211.0,4.82,308.0,4.0,8.0,0,10.526315789473683
cam1893,1,4,1,267470.0,163117.0,910434.0,20903.0,0.7422,6699.0,0.3695,976686.0,3.14,58.0,3.2,3.0,2,5.263157894736842
cam1894,2,1,4,116858.0,197504.0,833672.0,34328.4,0.0561,4077.8,0.4089,408197.0,4.43,84.0,5.0,6.0,2,10.526315789473683
cam1895,1,-1,-1,78465.0,309371.0,434326.0,29502.0,0.7957,5234.4,0.1854,346545.0,1.7,202.0,2.0,7.0,0,15.789473684210526
cam1896,1,0,2,369283.0,241061.0,679520.0,18668.0,0.4204,5174.0,0.4113,67389.0,1.36,360.0,1.0,4.0,1,0.0
cam1897,1,-1,0,210860.0,297365.0,406392.0,39693.0,0.0819,8560.0,0.4332000000000001,569839.0,2.132,92.0,1.0,4.0,2,15.789473684210526
cam1898,2,2,4,428715.0,369344.0,50090.0,36087.0,0.9154,2208.0,0.1952,877154.0,3.64,163.2,5.0,15.469793923999998,1,10.526315789473683
cam1900,3,0,3,82138.0,195523.0,20930.0,49066.0,0.3866,6916.0,1.8702013177999999,431044.0,3.56,237.0,4.0,6.0,2,5.263157894736842
cam1901,4,2,2,79224.0,416981.0,676783.0,26771.0,0.949,7811.0,0.9011,100853.0,3.1220000000000003,21.0,2.6,5.8,1,21.052631578947366
cam1902,0,4,2,84302.0,93745.0,878983.0,6927.0,0.7799,6374.0,0.1256,8230509.815,3.404,33.0,5.0,2.0,0,21.052631578947366
cam1905,4,3,2,108811.8,406606.0,547380.0,10469.0,0.9956,973.0,0.330294934,505078.0,1.19,29.0,5.0,5.0,1,5.263157894736842
cam1906,1,1,3,107234.0,6126.0,828479.0,22126.0,0.7123,7330.0,0.8118,293395.0,0.48,67.0,2.0,6.0,0,0.0
cam1907,2,4,0,180580.0,272944.0,53277.0,32808.0,0.8517,2962.0,0.4678,382347.8,1.97,148.0,3.0,2.0,2,21.052631578947366
cam1908,2,4,2,270265.0,303374.0,627476.0,39669.0,0.8669,9183.0,0.6159,18057.0,0.75,295.0,4.0,1.0,1,5.263157894736842
cam1909,4,0,2,448088.0,93011.0,383169.0,36038.0,0.768,1080.0,0.0003,548052.0,2.492,234.0,2.0,4.0,2,5.263157894736842
cam1910,4,4,3,368004.0,5642.0,348842.2,41447.0,0.80066,9908.0,0.4271,44005.0,4.54,197.0,5.0,7.0,1,15.789473684210526
cam1912,1,2,3,83248.0,358349.0,330728.4,19090.4,0.6845,2063.0,0.6625,568600.0,4.01,265.0,5.0,7.0,1,10.526315789473683
cam1913,4,-1,2,290886.0,132221.0,924956.0,235.0,0.7406,3059.0,0.7405,633315.0,3.29,187.0,4.0,2.0,1,10.526315789473683
cam1914,3,4,2,365898.0,419063.0,411762.6,13355.0,0.6531,9641.0,0.7766,944438.0,4.41,332.0,46.05543868,4.0,2,5.263157894736842
cam1915,2,4,4,496125.0,376804.0,641607.0,23149.0,0.5607,6728.0,0.5326,692060.0,1.5,174.0,1.0,4.0,1,0.0
cam1918,1,0,0,184534.0,262911.0,954972.0,21449.0,0.9952,7679.0,0.5842,887886.0,3.682,186.0,1.0,4.0,0,5.263157894736842
cam1919,3,4,4,176947.0,192469.0,521034.0,34226.0,0.46,3839.6,0.604,614408.0,1.63,269.0,2.0,3.0,1,5.263157894736842
cam1920,1,0,1,165157.0,276627.6,384917.0,46443.0,0.9465,3253.0,0.4906,39242.0,2.93,252.0,4.0,8.0,0,10.526315789473683
cam1921,2,2,0,178781.0,285746.0,246825.0,38156.0,0.1125,9475.0,0.8668,57318.0,1.97,50.0,1.0,6.0,2,5.263157894736842
cam1922,1,2,0,336176.0,114881.0,712847.40188,17377.0,0.68752,6794.0,0.5457,197167.0,4.58,362.0,3.0,9.0,2,15.789473684210526
cam1923,0,3,1,165926.0,433617.0,455189.8,45040.0,0.4462,7845.0,0.305801152,129416.0,1.05,18.0,1.0,5.0,1,5.263157894736842
cam1924,0,1,2,384952.0,266397.0,578048.2,17721.0,0.0556,6032.0,0.1666,115496.0,4.79,36.0,5.0,2.0,2,5.263157894736842
cam1925,3,3,1,424988.0,353941.0,407527.0,46397.0,0.7387,7256.0,0.9127,348582.0,0.47,279.0,3.0,9.0,1,0.0
cam1926,1,0,4,355476.0,432140.2,484474.0,11130.0,0.1171,9679.0,0.049,566625.0,4.1,150.6,1.0,3.0,2,10.526315789473683
cam1927,0,2,-1,487886.0,106608.0,776201.0,44769.0,0.6954,7660.0,0.3416,2152878.9104,4.94,6.0,2.4,3.0,0,21.052631578947366
cam1928,2,0,4,316902.0,179199.0,275550.0,29599.0,0.1899,4487.0,0.0474,530237.0,4.73,297.0,3.4,1.0,2,5.263157894736842
cam1929,4,2,3,276917.0,271817.0,551688.0,22625.0,0.5552,3421.0,0.7876,853335.0,0.85,158.8,1.0,10.0,1,5.263157894736842
cam1930,3,1,0,450968.0,279979.0,281721.0,1728.0,0.4282,5838.0,0.5448,672067.0,4.2,10.0,3.2,5.8,1,10.526315789473683
cam1931,4,-1,0,384347.0,217242.0,226384.0,45696.0,0.1128,2769.0,0.197,169925.0,3.85,67.0,5.0,2.0,1,5.263157894736842
cam1932,4,0,1,114376.0,435462.0,819645.0,35673.0,0.0873,209.0,0.1747,632399.0,4.73,116.0,1.0,3.0,1,0.0
cam1933,3,2,0,388652.0,174550.0,179885.0,34308.0,0.2391,1925.0,0.2763,309365.0,4.06,204.0,5.0,35.56597975,1,0.0
cam1934,3,2,0,451687.0,237140.0,209598.0,3725.0,0.1436,8216.0,0.4227,902739.0,2.07,90.0,4.0,6.0,0,10.526315789473683
cam1935,2,-1,1,275983.0,258952.0,909520.0,32529.0,0.2076,4380.0,0.4479,317164.0,4.21,209.0,3.0,6.0,2,5.263157894736842
cam1936,4,1,-1,282188.0,362132.0,674823.0,45546.0,0.6372,9292.0,0.7994,78926.0,1.02,134.0,5.0,7.0,2,10.526315789473683
cam1937,0,1,0,307635.0,109838.0,445126.0,21361.0,0.2058,4092.0,0.8596,687919.0,2.2800000000000002,84.0,5.0,6.0,1,10.526315789473683
cam1938,0,3,1,477460.0,345343.0,666210.0,16943.0,0.7823,8293.0,3.630275329,74088.0,2.5040000000000004,494.35377,4.0,4.0,0,10.526315789473683
cam1939,4,0,4,375335.0,36810.0,430423.0,44288.0,0.5873,5542.0,0.8431,689364.0,1.06,233.4,1.0,4.0,1,5.263157894736842
cam1940,0,3,0,424200.0,59814.0,583913.0,49483.0,0.5994,8989.0,0.9571,108016.0,2.89,119.0,2.0,8.0,0,0.0
