Campaign_ID,Channel,Product_Category,Region,Budget,Spend,Impressions,Clicks,CTR,Conversions,CR,Revenue,ROI,Duration,Start_Date,End_Date,Customer_Satisfaction,Campaign_Effectiveness,Market_Segment
CAM0600,Email,Fashion,Penang,44311,13763,,9361,0.4447,7279,0.3359,406441,0.54,25,9/10/2023,,3,7,Medium
CAM0601,Social Media,Electronics,Sarawak,116318,95113,732796,43008,0.2962,388,0.5338,78177,1.09,26,15/1/2023,17/4/2023,,4,High
CAM0602,Social Media,Automotive,,422417,155992,147850,6354,,8832,0.9656,509856,,165,16/10/2023,4/7/2023,,1,Low
CAM0603,Social Media,Health,Johor,185962,267745,922755,30894,3.726599333,39029.06154,0.5794,392178,4.67,135,1/6/2023,,2,8,High
CAM0604,Email,Automotive,Sabah,115490,446117,,34881,0.0046,,0.6497,575249,4.56,1,11/5/2023,25/2/2023,5,2,Low
CAM0605,,Health,Johor,205838,63870,561863,,0.3244,3735,,297869,3.82,168,3/8/2023,12/4/2023,5,9,High
CAM0606,Billboard,,Penang,379417,331414,13168,43118,0.412,4205,0.444,781751,0.81,10,18/11/2023,1/5/2023,5,44.45747469,Medium
CAM0607,Billboard,Groceries,Penang,400592,,19261,,0.7997,,0.121,787185,0.56,5,28/2/2023,,4,5,Medium
CAM0608,Radio,Electronics,Sarawak,434387,328724,657225,12305,0.6042,5388,0.1581,819196,1.68,158,8/3/2023,9/4/2023,3,7,High
CAM0609,TV,,Johor,487399,229919,818660,27069,0.6183,5456,0.4736,159812,2.99,325,20/5/2023,7/5/2023,1,8,Medium
CAM0610,TV,Electronics,Johor,380117,167686,219500,23427,0.4498,5409,0.6598,438157,1.64,65,27/12/2023,10/9/2023,2,10,High
CAM0611,Social Media,Electronics,Sarawak,436002,385285,838163,,0.4128,2444,,598766,2.01,171,1/4/2023,25/9/2023,2,9,High
CAM0612,Radio,Groceries,Sarawak,362746,1,849920,,0.4984,9146,0.3207,675806,,60,9/5/2023,11/11/2023,5,6,Medium
CAM0613,Billboard,Fashion,Sabah,369325,435959,658858,3333,,,0.2621,63097,0.69,277,7/4/2023,27/9/2023,1,4,Low
CAM0614,Social Media,Electronics,Penang,486362,57947,970155,39758,0.4968,4896,0.6728,764647,0.11,118,26/3/2023,29/1/2023,4,4,High
,Social Media,Automotive,Malacca,,3912060,,43389,0.035,1264,0.5528,9717200,2.72,261,30/11/2023,30/10/2023,2,,Low
CAM0616,TV,Groceries,Kuala Lumpur,283143,429552,631306,44178,0.8635,4614,0.3407,1092963.419,4.07,98,16/5/2023,28/6/2023,2,6,Medium
CAM0617,Social Media,Fashion,Johor,132805,275556,231111,19100,0.5874,8557,0.1935,353665,4.31,178,11/4/2023,29/12/2023,5,7,High
CAM0618,Email,Groceries,Kuala Lumpur,487352,365883,991733,41059,0.1256,1085,0.1304,417907,3.25,297,21/7/2023,22/6/2023,2,4,Low
CAM0619,Social Media,Groceries,Sabah,320621,400940,872445,46406,0.743,7650,,854378,2.68,105,18/10/2023,,2,44.45747469,High
CAM0620,Email,Electronics,Sabah,276024,404163,6597966.998,41707,0.2049,2801,0.5484,51674,4.93,335,26/9/2023,29/10/2023,5,6,Low
CAM0621,Billboard,Fashion,Sarawak,,361428,36431,22101,0.9266,935,0.89,97045,1.17,109,3/7/2023,5/9/2023,2,6,Medium
CAM0622,Billboard,Groceries,Sabah,406222,28114,,15627,0.5729,3975,0.741,501374,0.14,282,15/12/2023,14/6/2023,1,44.45747469,Low
CAM0623,Billboard,Fashion,Kuala Lumpur,373268,249667,306337,42400,0.082,4188,0.9669,385064,4.89,344,22/1/2023,15/4/2023,3,9,Low
,Email,,Penang,79984,,780810,2453,0.6133,4919,0.2068,593836,4.04,251,31/7/2023,5/3/2023,3,,
CAM0625,TV,Electronics,Johor,83395,36705,,43975,,3214,0.6093,707329,4.6,,5/1/2023,10/3/2023,1,6,Low
CAM0626,Social Media,Health,Penang,4349796.307,46413,326597,50005.54529,0.6576,5381,0.7283,,2.45,57,20/5/2023,,,5,Medium
CAM0627,TV,Fashion,Sabah,128250,135716,49371,49080,0.975,6817,0.7941,508343,1.26,,19/3/2023,19/4/2023,5,9,Low
CAM0628,Billboard,Health,Sabah,102396,210452,342317,8938,0.3228,,0.8022,927115,4.74,297,9/9/2023,14/8/2023,3,6,High
CAM0629,Email,,Sabah,493277,374517,237671,16813,0.053,9879,0.8783,696731,,168,25/10/2023,16/1/2023,3,8,Low
CAM0630,TV,Electronics,Kuala Lumpur,281583,150428,51984,49105,,7991,0.0936,835502,,961.1687487,4/4/2023,16/5/2023,5,4,Low
CAM0631,Email,Fashion,,365867,232741,868734,36600,,5562,0.1443,8633690.989,3.33,67,,4/4/2023,4,8,High
CAM0632,Email,Groceries,Sarawak,460520,48935,179006,36889,0.4257,6244,0.742,771660,2.69,,6/12/2023,7/8/2023,1,5,Medium
CAM0633,Email,Groceries,Sarawak,231580,419238,212101,22115,,1768,1.120776068,500320,,227,7/5/2023,11/8/2023,4,10,Medium
CAM0634,Email,Automotive,,,163467,434539,,0.3042,2920,0.1336,777206,0.27,39,5/8/2023,30/6/2023,2,4,Low
,Radio,Electronics,Penang,448428,165284,676717,22528,0.9917,20739.84558,0.2273,803047.2299,,102,23/4/2023,,5,4,Medium
CAM0636,Billboard,Health,Sabah,148363,235308,674655,9327,0.3355,8779,0.5293,129302,0.57,304,12/5/2023,31/10/2023,,,High
CAM0637,,Fashion,Sabah,127251,139377,249272,2486,0.6885,3496,0.3432,710953,2.95,162,24/7/2023,30/1/2023,1,2,Low
CAM0638,TV,Automotive,Kuala Lumpur,268997,266030,489791,31296,0.0185,2444,0.7459,307744,,102,,,5,3,Medium
,Email,Electronics,Penang,80870,436322,528317,45722,0.4777,9980,0.4123,885128,1.96,114,24/10/2023,2/7/2023,4,1,High
CAM0640,Radio,Fashion,Johor,156457,59716,51674,5362,0.3323,5718,0.295,429363,0.56,260,8/11/2023,26/4/2023,3,5,
CAM0641,Social Media,Automotive,Kuala Lumpur,123318,433907,396215,29082,0.0459,6297,0.3821,392377,0.55,50,11/1/2023,5/5/2023,,1,High
CAM0642,Radio,,Penang,263091,1299031.024,353622,42525,0.1782,9927,0.3456,107809,1.1,84,5/5/2023,14/8/2023,3,4,Low
CAM0643,Radio,Electronics,Penang,,412085,152653,22477,0.3249,419,0.9849,551007,1.96,68,19/5/2023,3/10/2023,2,3,High
CAM0644,Radio,Fashion,Johor,494379,,7418273.594,1450,0.0535,5293,0.3188,914557,3.82,363,9/9/2023,30/6/2023,3,7,Low
CAM0645,Billboard,Health,Sabah,431360,,939192,23442.00583,0.3057,9795,0.3314,852048,3.2,330,2/2/2023,7/8/2023,3,5,Medium
CAM0646,Social Media,Electronics,Kuala Lumpur,201393,126893,548415,41689,0.9462,,0.667,724208,4.62,187,29/12/2023,19/5/2023,,8,
CAM0647,Social Media,Fashion,Johor,374742,390767,158430,28831,0.9665,776,0.0943,602621,1.24,186,28/10/2023,28/5/2023,,6,Low
CAM0648,Email,Electronics,Kuala Lumpur,277121,,760705,7224,0.239,5978,,303488,1.93,338,8/2/2023,3/10/2023,1,3,Low
CAM0649,Billboard,Automotive,Kuala Lumpur,461839,249295,383749,41059,0.9208,,0.9446,524299,4.41,64,15/7/2023,1/2/2023,,2,Medium
,Billboard,Groceries,Kuala Lumpur,335097,329867,712333,14939,,4508,0.7611,898431,0.44,115,28/6/2023,18/2/2023,4,5,Low
CAM0651,Social Media,Health,Johor,456598,147012,852146,12981,,4228,0.5789,,2.9,187,31/7/2023,28/11/2023,3,,Medium
CAM0652,TV,Health,Sarawak,139445,,755029,21018,0.8111,6054,0.4906,250049,,6,1/8/2023,25/8/2023,1,7,Medium
CAM0653,Radio,Fashion,,498727,,559427,28604,0.1855,7694,0.2157,440981,1.84,173,28/4/2023,31/5/2023,2,9,Low
CAM0654,Social Media,Health,Penang,,102166,582682,17706,,912,0.9604,545468,0.2,277,18/6/2023,10/4/2023,2,10,Medium
CAM0655,,Fashion,Sarawak,499371,183734,101282,39999,0.0147,1057,0.5644,724403,2.23,181,26/4/2023,25/7/2023,1,3,Medium
CAM0656,Email,Automotive,Sabah,,285039,,33038,0.7905,431,0.6729,121285,1.13,202,27/11/2023,31/12/2023,,10,Low
CAM0657,Email,Fashion,Johor,187956,428844,241459,17602,0.4591,3401,0.3193,800988,4.89,65,4/5/2023,5/1/2023,5,3,Low
CAM0658,Radio,Electronics,Sarawak,249678,389356,,1943,0.7984,1236,0.4997,,3.98,,,5/10/2023,1,,High
CAM0659,Billboard,Automotive,Johor,339525,334587,437875,13010,0.9952,1604,0.183,759956,4.83,79,1/1/2024,20/12/2023,1,4,High
CAM0660,Billboard,Health,Johor,392127,417194,988577,43699,0.5587,3315,0.501,448250,3.69,262,8/12/2023,10/8/2023,1,9,Low
CAM0661,,Fashion,Johor,290974,163252,571430,15007,,2025,0.8031,572044,1.1,344,5/3/2023,31/1/2023,1,5,Medium
CAM0662,Social Media,Electronics,Kuala Lumpur,187531,3587972.126,914029,8231,0.1101,6123,0.3853,807695,3.24,160,,10/11/2023,5,1,High
CAM0663,TV,Groceries,Penang,158659,349952,,16285,0.3788,7917,0.4253,9832,3.67,100,30/9/2023,23/9/2023,4,8,Medium
CAM0664,TV,,Johor,3537134.817,82010,675956,12576,0.0886,7358,0.374086846,953241,3.78,300,15/1/2023,18/3/2023,2,7,Medium
CAM0665,TV,Automotive,Johor,269766,251398,,12414,0.1813,2573,0.4706,473658,0.83,270,9/1/2023,4/9/2023,1,10,Low
CAM0666,TV,Automotive,Sabah,58963,202210,249083,928,0.1878,6862,0.2667,567787,1.11,335,16/3/2023,,5,7,Medium
CAM0667,,Electronics,Sarawak,190552,100602,78842,,0.5669,3827,0.1359,880584,,151,18/8/2023,18/10/2023,1,2,Medium
CAM0668,Radio,Fashion,Sabah,202538,287095,397959,27291,0.5811,1613,0.5965,347193,1.72,97,26/7/2023,8/7/2023,3,9,Low
,Billboard,Electronics,Kuala Lumpur,,,62744,6969,0.4125,8669,0.4244,334717,1.35,76,7/3/2023,9/4/2023,4,5,Medium
CAM0670,Billboard,Automotive,Sarawak,,282219,198784,9479,0.5204,8952,,184152,3.64,114,24/9/2023,5/1/2023,1,6,Medium
CAM0671,Billboard,Electronics,Kuala Lumpur,164487,410014,600107,44852,0.2132,9044,0.0848,218931,0.22,207,19/5/2023,25/11/2023,,2,Medium
CAM0672,Radio,Electronics,Sarawak,396383,,597717,48052,0.2112,7394,0.5506,,0.95,,9/1/2023,25/2/2023,3,7,Medium
,Social Media,Health,Johor,4655301.237,292647,748357,28982,0.5806,3391,0.983,13009,4.12,,1/4/2023,19/11/2023,2,,Low
CAM0674,Social Media,Health,Kuala Lumpur,307508,204715,156214,15081,0.042,3977,0.6151,863832,0.25,29,28/1/2023,20/10/2023,5,2,High
CAM0675,Email,,Kuala Lumpur,219463,278529,524703,42734,0.6004,4213,,637227,4.61,,30/10/2023,30/7/2023,3,2,Low
CAM0676,Social Media,Automotive,Sabah,22600,273903,173463,2512,0.0654,5291,0.7097,43422,,324,7/1/2023,27/3/2023,4,2,Medium
CAM0677,Radio,Health,Penang,11351,304807,254566,26751,0.5877,835,,621172,1.09,59,17/8/2023,1/7/2023,3,5,Medium
CAM0678,TV,Groceries,Kuala Lumpur,317838,200021,537913,12989,0.1666,8155,,670556,2.27,203,21/7/2023,,2,,Medium
CAM0679,TV,Automotive,Sarawak,104450,204175,814243,32530,0.5196,9685,0.3269,743023,2.65,253,12/3/2023,10/12/2023,1,10,Medium
CAM0680,Radio,Health,Sarawak,444799,427520,158843,23751,0.6352,3592,0.5948,,2.6,349,9/3/2023,,2,9,Low
CAM0681,TV,Fashion,Penang,51327,445335,678995,22186,0.1846,9232,0.948,144286,2.13,277,29/1/2023,5/2/2023,1,,High
CAM0682,Billboard,Fashion,Sarawak,,31774,818181,28825,0.345,8844,0.4773,564471,1.34,238,3/6/2023,10/8/2023,4,8,High
CAM0683,Social Media,Health,Sabah,100778,145165,327023,42091,0.5834,6805,0.9996,,3.01,215,16/12/2023,10/1/2023,4,2,High
CAM0684,Billboard,Health,Sabah,286689,108201,39209,,0.5465,7020,0.0673,,,,14/2/2023,22/2/2023,,6,Low
CAM0685,Email,Groceries,Sarawak,325324,145893,610585,29277,0.0039,9005,0.5672,304077,1.8,234,24/8/2023,23/12/2023,1,2,High
CAM0686,Radio,Fashion,Sabah,137921,267266,636342,,0.9746,8135,0.7439,707361,2.6,237,23/7/2023,4/1/2023,2,3,Low
CAM0687,TV,Groceries,Malacca,1872830,3253940,,,0.3298,,0.7146,8558670,1.86,149,19/9/2023,26/11/2023,5,3,Low
CAM0688,,Health,Sarawak,333850,190970,788780,37879,0.4808,4027,0.1822,632348,0.46,131,27/10/2023,2/5/2023,2,5,
CAM0689,Social Media,,Penang,297666,,,34519,0.7686,,0.7644,,4.89,151,8/2/2023,1/9/2023,5,9,Medium
CAM0690,Billboard,Automotive,Johor,431006,72957,122296,31498,0.5044,2578,0.1849,630568,3.7,,26/8/2023,6/6/2023,1,,High
,TV,Electronics,Sarawak,11396,124219,657253,6735,0.9556,1036,0.7095,578370,1.57,322,2/10/2023,18/7/2023,4,8,Medium
CAM0692,Billboard,Automotive,Sabah,,190276,,44403,0.1509,1019,0.6208,,2.32,105,23/1/2023,18/6/2023,4,8,Medium
CAM0693,Billboard,Automotive,Kuala Lumpur,237701,69681,427881,18881,0.4867,,0.6877,334373,4.26,20,8/8/2023,11/1/2023,1,6,High
CAM0694,Billboard,Automotive,Sabah,330610,337570,429418,24709,0.6514,8467,0.1703,324320,3.8,,6/1/2023,5/3/2023,2,5,High
CAM0695,Radio,,Sarawak,358843,389837,398007,5384,0.8849,3985,0.2822,394365,4.08,165,24/10/2023,28/8/2023,1,3,Medium
CAM0696,Radio,Electronics,Sabah,231704,265455,8896,23553,0.1772,6012,0.8432,,,168,4/7/2023,23/11/2023,3,7,High
CAM0697,Radio,Electronics,Johor,459348,328557,263751,,0.7488,5137,0.4811,213583,2.84,216,25/7/2023,14/8/2023,4,2,Medium
CAM0698,Billboard,Fashion,Sabah,271962,141374,399563,27693,0.4077,6292,0.8114,255906,1.96,83,31/8/2023,27/5/2023,,7,Low
CAM0699,Radio,Fashion,Penang,59278,227490,117971,1622,0.8392,7611,0.238,831391,1.46,69,8/2/2023,23/1/2023,5,9,High
CAM0700,Email,Fashion,Kuala Lumpur,191650,255148,15452,34202,0.1966,6508,0.2809,147738,29.05073676,249,1/5/2023,5/12/2023,5,8,High
CAM0701,Radio,Automotive,Penang,353912,21311,315057,47238,0.7366,8073,0.6242,582422,1.67,329,30/10/2023,13/10/2023,3,5,Low
CAM0702,TV,Automotive,Kuala Lumpur,397297,75117,559574.209,45244,0.6711,5033,0.1174,476428,4.15,179,18/3/2023,16/3/2023,4,5,High
CAM0703,TV,Electronics,Penang,328081,,180962,43616,0.0032,9283,0.5941,201437,2.51,126,27/4/2023,,3,2,Low
CAM0704,TV,Electronics,Sarawak,420533,108002,122136,41396,0.5317,,0.0792,352228,4.15,89,7/8/2023,23/11/2023,4,,High
CAM0705,Social Media,Health,Sarawak,153741,290596,80544,49534,0.7615,9637,0.8157,133870,,347,29/8/2023,2/6/2023,1,,Low
CAM0706,Email,Groceries,Johor,,269467,589847,23239,0.8378,5329,0.6728,860396,,6,23/4/2023,9/4/2023,5,7,Low
CAM0707,Social Media,Fashion,Sabah,207485,197041,687058,40382,0.5393,5361,0.5714,817788,0.56,218,,16/2/2023,3,5,Low
CAM0708,Email,Health,Sarawak,252221,404384,779188,13288,0.7443,9678,0.926,991970,0.26,284,5/7/2023,27/1/2023,,62.24046456,
CAM0709,Social Media,Fashion,Johor,407169,,657869,45834,,8869,0.8792,,4.85,310,20/7/2023,18/12/2023,5,8,Medium
CAM0710,Radio,Groceries,,294049,286664,400934,18551,0.8698,,0.4144,,1.97,187,9/9/2023,5/10/2023,3,9,High
CAM0711,,Electronics,Penang,140661,420105,499268,14535,0.1812,4526,,16638,3.88,,,20/8/2023,4,10,Low
CAM0712,Radio,Automotive,Sabah,,144016,,,0.4668,3429,0.3389,687611,1.49,,19/3/2023,17/7/2023,1,10,Low
CAM0713,,Electronics,Kuala Lumpur,343699,442819,587819,47672,0.5812,1160,0.0137,509334,0.11,165,12/12/2023,19/7/2023,4,3,Low
CAM0714,Social Media,,Penang,67920,47866,519283,7433,0.2254,,0.3292,462664,1.32,311,4/7/2023,19/5/2023,2,2,Medium
CAM0715,Radio,Electronics,Sarawak,462914,377289,245508,41929,0.3093,6384,0.4499,564358,2.44,340,,7/6/2023,2,10,Low
CAM0716,TV,Groceries,Sarawak,,393378,938280,4121,0.203,3910,0.9695,43051,3.59,189,26/7/2023,28/12/2023,5,5,Low
CAM0717,Email,Electronics,Kuala Lumpur,269164,262896,481447,,0.2188,,0.4187,245381,2.05,37,25/2/2023,3/12/2023,1,2,High
CAM0718,Email,Fashion,Johor,,63472,303328,16164,6.982228497,5456,0.5316,,1,183,21/9/2023,31/8/2023,1,5,
CAM0719,TV,,Johor,56343,157222,304483,9716,0.754,9722,0.4252,402722,4.54,188,17/2/2023,28/2/2023,3,2,Low
CAM0720,Social Media,Electronics,Penang,367916,312458,569718,44702,0.445,8135,0.2905,41844,1.63,20,28/2/2023,25/8/2023,4,8,High
CAM0721,Radio,Fashion,Penang,106096,325762,,35037,,,0.9956,270489,,128,9/7/2023,28/5/2023,5,10,Low
CAM0722,Email,Fashion,Sarawak,84458,437078,909071,40185,0.3147,,0.7941,353249,2.08,178,22/6/2023,28/8/2023,1,4,High
CAM0723,Email,Groceries,Sarawak,341711,95402,798405,14167,0.5794,5337,0.2661,,3.17,306,12/10/2023,5/12/2023,,7,Medium
CAM0724,Social Media,Electronics,Sarawak,205969,,451378,14836,0.1846,5602,0.3187,109271,0.02,27,10/2/2023,16/1/2023,1,9,Medium
CAM0725,Billboard,Health,Penang,173580,175835,809324,38477,0.5935,9334,,232338,,161,28/5/2023,28/1/2023,1,7,Low
CAM0726,Radio,Electronics,Sarawak,,227343,9929,3487,0.777,5686,0.2421,680403,2.72,88,1/11/2023,12/7/2023,5,6,Medium
CAM0727,Email,Groceries,Sabah,162423,,643316,4724,0.7046,7213,0.0727,,4.95,333,26/3/2023,18/2/2023,3,3,Medium
CAM0728,Radio,Electronics,Johor,193206,173028,755852,24382,0.3739,858,0.4452,626852,0.67,145,21/7/2023,27/8/2023,5,5,Medium
CAM0729,Radio,Groceries,Sabah,200333,154472,705360,,0.5597,453,0.9878,338854,3.92,122,8/6/2023,21/2/2023,,8,Medium
CAM0730,Email,Groceries,Sarawak,269160,355643,774400,47204,0.9126,6467,0.6197,,3.56,45,20/10/2023,30/9/2023,1,7,Medium
CAM0731,Billboard,Groceries,Sabah,312511,394534,551066,11258,0.7295,8258,0.3388,196285,0.81,160,18/11/2023,,1,7,Low
CAM0732,Email,,Sarawak,349283,406112,857780,,,8493,0.8151,953698,0.06,345,4/5/2023,24/1/2023,4,10,High
CAM0733,Social Media,Health,Sarawak,139433,363447,,556,,1328,0.944,333763,4.11,258,21/8/2023,22/11/2023,2,2,Medium
CAM0734,TV,Health,Penang,,253999,147983,6798,,1100,0.308,619184,,224,1/9/2023,5/12/2023,2,4,Low
CAM0735,Email,Groceries,Kuala Lumpur,244017,,335577,14159,0.3613,7817,0.847,277278,0.89,,4/1/2023,30/9/2023,1,8,Medium
CAM0736,,Electronics,Sabah,279145,,575080,25635,0.7589,2451,0.2844,522946,4.68,,10/7/2023,8/4/2023,5,6,Medium
CAM0737,TV,Automotive,,422762,129732,755752,,0.5114,7529,0.546,,0.63,20,1/1/2023,9/3/2023,3,3,Medium
CAM0738,Billboard,Automotive,Johor,361462,59210,996183,49526,0.5028,9991,0.9532,6179324.996,,292,17/12/2023,11/12/2023,2,10,High
CAM0739,Billboard,Electronics,Sarawak,,,169114,4434,0.7284,8483,0.8941,193404,1.01,44,5/12/2023,28/7/2023,,2,High
CAM0740,Email,Automotive,Johor,251832,295272,734115,46678,0.468,9718,,,2.67,307,8/5/2023,1/2/2023,2,10,Low
CAM0741,Radio,Automotive,Sabah,280938,444786,603725,3367,0.0992,3187,0.1439,,2.98,264,25/3/2023,27/4/2023,1,10,Low
CAM0742,Radio,Health,Sarawak,306782,198088,536801,15791,0.5695,4892,0.641,863579,1.94,301,9/1/2023,4/1/2023,5,5,Medium
CAM0743,TV,Automotive,Malacca,,3994350,3763810,43994,0.9146,4266,0.8933,459950,4.59,210,26/7/2023,22/12/2023,5,1,Medium
CAM0744,Email,Automotive,,251606,301125,286449,15458,0.306,7627,0.8095,976485,2.47,237,1/8/2023,22/5/2023,1,7,High
CAM0745,Social Media,Health,Kuala Lumpur,98375,191361,,29892,0.2422,8872,0.6941,234255,2.39,215,,23/8/2023,3,9,Low
CAM0746,Billboard,Fashion,Sabah,369271,157901,317371,3044,0.6963,3028,0.9376,139399,3.48,358,24/5/2023,1/6/2023,2,9,Medium
CAM0747,Social Media,Health,Johor,389371,98929,111620,36704,0.8775,8781,0.0077,926937,3,132,24/1/2023,20/8/2023,,2,High
CAM0748,Billboard,Groceries,Sabah,218264,96375,6901196.931,16820,0.67,3018,0.1867,731389,0.2,62,30/11/2023,,1,5,Medium
CAM0749,TV,Fashion,Sarawak,355003,245062,3021582.839,27402,0.2974,9459,0.6256,182015,4.87,137,21/9/2023,27/1/2023,5,9,Medium
CAM0750,Radio,Electronics,Kuala Lumpur,65612,378657,431688,39464,0.2045,6916,0.3108,4850085.725,4.02,280,13/4/2023,8/5/2023,5,7,Medium
CAM0751,Email,Groceries,Sabah,79953,127022,403293,22980,0.1119,5199,0.9527,108724,2.94,267,15/5/2023,3/11/2023,4,6,Medium
CAM0752,Social Media,Fashion,Johor,4142138.073,239856,584635,17672,0.5672,7129,0.5804,821466,4.35,247,28/12/2023,8/7/2023,4,,Low
CAM0753,Billboard,Fashion,Penang,343950,208748,7899393.945,10015,0.4714,,0.8764,842602,3.44,326,17/2/2023,31/12/2023,2,4,High
CAM0754,Radio,Fashion,Sarawak,145494,72116,238484,31866,0.619,6158,0.8814,283580,,332,22/10/2023,29/3/2023,3,,High
CAM0755,Email,Fashion,Kuala Lumpur,278947,148077,33137,28854,0.2354,370,0.7899,202526,4.4,106,25/11/2023,2/6/2023,4,6,High
CAM0756,Billboard,Automotive,Sarawak,,287838,568350,47893,0.8763,9923,0.4564,846602,3.46,,1/12/2023,2/11/2023,1,5,High
CAM0757,Social Media,Groceries,Kuala Lumpur,409138,210082,456555,16010,0.7459,7277,0.5491,843817,3.4,77,13/6/2023,22/8/2023,5,5,Medium
CAM0758,Radio,Electronics,Sarawak,329724,247102,15801,47912,0.1655,7652,0.7265,103558,,49,3/8/2023,24/4/2023,5,1,High
CAM0759,Radio,Automotive,Kuala Lumpur,269218,73373,399815,21990,0.3044,64231.55936,0.8589,303051,0.6,30,30/10/2023,16/8/2023,3,6,High
CAM0760,Social Media,Health,Penang,,253581,500269,33073,0.0358,926,0.7546,544555,2.11,350,2/2/2023,29/5/2023,1,,Low
CAM0761,TV,Fashion,Sabah,224306,218762,433591,,0.82,4667,0.2338,63025,4.98,358,5/7/2023,24/1/2023,,3,Medium
CAM0762,TV,Fashion,Kuala Lumpur,147858,345845,996855,46218,0.3389,8849,1.226915788,516880,0.97,315,17/6/2023,29/12/2023,3,8,Medium
CAM0763,TV,Health,Kuala Lumpur,132072,197981,789260,30481,0.1934,1035,0.1619,,2.28,257,11/9/2023,1/4/2023,5,7,Medium
CAM0764,Radio,Health,Penang,,57842,121776,28407,0.2702,6759,0.7984,468556,1.59,106,14/6/2023,13/4/2023,3,4,High
CAM0765,TV,Groceries,Kuala Lumpur,,412632,775387,25473,0.5177,4235,0.0788,840224,,251,16/11/2023,,2,7,Low
CAM0766,Radio,Automotive,Sarawak,165292,210870,985981,,,,0.1241,516645,4.41,190,12/2/2023,1/8/2023,3,4,Medium
CAM0767,Billboard,Health,Johor,413372,204521,399134,48299,0.9849,,0.3856,605198,4.83,1365.594943,6/8/2023,18/2/2023,5,8,High
,Social Media,Groceries,Johor,108956,338602,281315,25043,0.2928,,0.0469,,0.9,254,28/4/2023,25/9/2023,5,,High
CAM0769,Radio,Health,Johor,49754,,950400,23114,0.1494,42078.42454,,438475,0.34,1076.71909,27/9/2023,6/10/2023,3,10,High
,Social Media,Groceries,,288158,56545,607702,,0.7503,833,0.3842,478520,3.68,104,12/9/2023,20/7/2023,3,3,Low
CAM0771,Billboard,Health,Sabah,271188,94717,600329,35440,,2288,0.527,537314,17.40667867,352,17/10/2023,18/3/2023,1,6,Low
CAM0772,Radio,Automotive,Johor,20719,105289,325671,7935,0.7415,7800,0.7015,787945,2.84,15,14/11/2023,15/8/2023,5,4,Medium
CAM0773,TV,Automotive,Johor,155555,272587,567378,36398,0.5144,4427,0.702,397465,2.01,114,,14/2/2023,2,3,Medium
CAM0774,Radio,Health,Johor,269672,197119,965208,8345,0.9881,2158,0.2461,883114,1.87,78,3/2/2023,23/5/2023,2,2,Low
CAM0775,TV,Electronics,Johor,206017,239489,923043,4436,0.8349,,0.8134,288772,1.4,334,23/4/2023,19/7/2023,3,6,High
CAM0776,Radio,Fashion,Penang,189860,295435,204029,14702,,43707.53627,0.8385,94639,4.43,42,18/4/2023,6/7/2023,2,8,High
CAM0777,Radio,Automotive,Penang,271182,,659275,8543,0.7476,5991,0.6684,449535,2.63,,15/4/2023,30/7/2023,4,8,Low
CAM0778,Social Media,Fashion,Penang,226280,62546,848078,17516,0.5035,3551,0.5533,,3.99,272,3/8/2023,26/2/2023,3,9,Medium
CAM0779,Social Media,Groceries,Kuala Lumpur,90890,370826,,,,6920,0.0184,,2.99,233,15/4/2023,21/8/2023,5,3,Low
CAM0780,Billboard,Electronics,Sarawak,471124,,920434,3155,0.6202,3150,0.1363,658912,0,224,27/8/2023,27/12/2023,2,8,Low
CAM0781,TV,Electronics,Kuala Lumpur,139891,184340,869762,9867,0.7106,,0.3008,663723,3.93,195,9/5/2023,3/1/2023,,,High
CAM0782,Billboard,Fashion,Sabah,185605,414156,134847,21278,0.1636,,0.4163,588411,4.69,350,22/2/2023,12/6/2023,2,2,Low
CAM0783,Billboard,Automotive,Kuala Lumpur,88464,213907,792077,25271,,4957,0.0495,362291,,291,10/8/2023,4/4/2023,4,,Medium
CAM0784,Social Media,Health,Sarawak,92341,78591,814240,45817,,7815,0.9059,39239,3.54,344,3/11/2023,19/5/2023,2,2,High
CAM0785,Email,Health,Penang,21315,438122,361344,37504,,4027,0.3421,761752,0.11,179,15/6/2023,18/6/2023,,,Medium
CAM0786,Billboard,,Sabah,113698,15439,38328,41542,0.5905,6456,0.4908,415690,3.24,197,5/6/2023,4/3/2023,,5,Medium
CAM0787,Billboard,Health,Johor,191507,348283,399733,48118,0.7301,6599,0.141,4537552.635,4,1706.993679,18/7/2023,28/3/2023,3,1,Medium
CAM0788,Email,Automotive,Kuala Lumpur,205176,120978,483581,20320.4722,0.3397,6737,0.5113,921828,3.63,,1/6/2023,25/3/2023,4,1,High
CAM0789,Radio,Automotive,Penang,39052,310921,,34312,0.6776,3308,0.0337,264470,0.1,65,17/5/2023,25/4/2023,5,4,Low
